"['ISF', 'RIC']","RT @_LesPatriotes: 📺@f_philippot : « Macron refuse le débat sur l'#ISF, Philippe a dit que le #RIC le hérisse, Jouanno a révélé que l'Élysé…",jmverani,Bouches-du-Rhône (13)
"['GiletsJaunes', 'Mediapart', 'Benalla']","RT @LPLdirect: 🇨🇵 [FLASH] - Rassemblement en cours, de plusieurs #GiletsJaunes, sous les fenêtres de #Mediapart. 
En scandant ""#Benalla"". h…",_mary_turnbull_,
[],RT @SergioCoronado: La réponse éhontée d’une ministre dont le nom restera comme synonyme de la casse du système judiciaire et de l’utilisat…,Haskho1,France
['giletsjaunes'],"#giletsjaunes à creuser comme idée ;)
RÉVOLTONS-nous AUTREMENT - Anonymous for the voiceless https://t.co/HMAuR4Y9BG via @YouTube",goku442600,france
"['Toulon', 'GiletsJaunes']","RT @GiletsJaunesGo: 🔴 #Toulon [83] - #GiletsJaunes 
Les Gilets Jaunes et syndicat CGT réunis pour la grève générale ce mardi 5 février. Plu…",mlmorel6,"Rhône, Rhône-Alpes"
[],"RT @NicolasBay_: ""L'extrême gauche essaye de récupérer le mouvement des Gilets Jaunes. Il y a une différence, c'est qu'elle manifeste en se…",francaise90,
[],"RT @victor_berson: Le gendarme parle comme si il était bourré ou possédé. 

Puis il sort la carte ""rébellion"". 

Bordel quand les gens vont…",CorinneDeltombe,"Arras, France"
['giletsjaunes'],"RT @mompontet: La prochaine fois que Jérôme Rodriguès, le très télégénique leader autoproclamé des #giletsjaunes monte sur une barricade po…",oscar75203,France
"['Ventura', 'RTL', 'GiletsJaunes', 'Drouet', 'CGT', 'Martinez', 'Melenchon']","RT @Mike_Bresson: Alba #Ventura sur #RTL nous parle des #GiletsJaunes, de #Drouet, de la #CGT, de #Martinez, de #Melenchon tous en bout de…",Tonner13,Marseille
[],"RT @jeanlassalle: Merci à Pepito Gavroche pour son analyse qui me semble pertinente.

Je réaffirme tout mon soutien au mouvement des #Gilet…",HerveSadou,
['Européennes2019'],RT @_LesPatriotes: 📺@f_philippot : « On va entendre pendant la campagne des #Européennes2019 le concours Lépine de l'autre Europe. Mais l'U…,jmverani,Bouches-du-Rhône (13)
[],"RT @Ugobernalicis: Face à la panique qui gagne votre @GouvernementFR et le monarque, votre réflexe sécuritaire se transforme en dérive auto…",oonabella,
[],"RT @aragon_jb: Incroyable ce que les gros médias sont à la botte de Macron !!!
Voilà qu'ils comptent moins de manifestants que la préfectur…",MANOUCHKYA,BORDEAUX FRANCE
['Mediapart'],RT @RemyBuisine: DIRECT - Rassemblement de soutien à #Mediapart devant les locaux de la rédaction près de 30H après la tentative de perquis…,jide,
['GiletsJaunes'],"🇫🇷 Photo de pompiers frappés par des policiers date de 2010, pas des #GiletsJaunes (Le Monde)
Des internautes dénon… https://t.co/jzdHmT1XtP",GillesKLEIN,Paris Boston
"['GiletsJaunes', 'Gouvernement']",RT @GiletsJaunesGo: 🔴 La dissolution de l’Assemblée Nationale réclamée aujourd’hui dans les rues de Paris. #GiletsJaunes #Gouvernement #Par…,albi2103,Mtl
"['GreveGenerale5fevrier', 'GreveGenerale', 'GiletsJaunes']","RT @ChalecosAmarill: MAXIMA DIFUSION
PARIS - Quelques tensions à l’avant du cortège

#GreveGenerale5fevrier #GreveGenerale #GiletsJaunes #C…",iNETSof,Venezuela
"['Nice', 'GiletsJaunes']","RT @PureTele: ⚡️NICE / Vers un record de mobilisation sur le territoire 🇫🇷 ? À #Nice, les #GiletsJaunes sont très nombreux à manifester act…",lechatdemetz,metz
['giletsjaunes'],Bonne nuit camarades https://t.co/3GrTENBi2P #giletsjaunes https://t.co/buOsGg4o27 https://t.co/txenQEPs5m https://t.co/uhhl9nOCxM,MOInsoumus,
[],"RT @jeanlassalle: Merci à Pepito Gavroche pour son analyse qui me semble pertinente.

Je réaffirme tout mon soutien au mouvement des #Gilet…",feueMademoisell,ENFER AU CIEL MISANTHROPE
"['GiletsJaunes', 'ActeXII', 'Acte12']",RT @HZ_Press: Blessé au visage lors de son interpellation à la manifestation des #GiletsJaunes place de la République #ActeXII #Acte12 #Yel…,WMPost,Nederland
['GiletsJaunes'],Les #GiletsJaunes Constituants contre la spéculation sur les denrées alimentaires. https://t.co/qeaZO5xWvh,FemmeRebelle,Western Europe
"['GiletsJaunes', 'Strasbourg']","RT @leGneral2: 💥 📽️🇫🇷 HONTE! #GiletsJaunes à #Strasbourg le 05/02/19 :Suite à une opération de blocage de GCO Strasbourg, un gendarme plaqu…",BGilardot,"Yonne, Bourgogne"
[],"RT @Pastourely1: Je vous invite vendredi à"" l espace soleil 33"" à merignac pour un vrai débat sur l handicap avec David poulain #GiletsJaun…",JeanDoobs,"Gironde, Aquitaine"
"['giletsjaunes', 'ActeXIII', 'macrondemission', 'quicroitca']",La désinformation en marche... #giletsjaunes #ActeXIII #macrondemission #quicroitca,CarsonMacCuller,
"['GiletsJaunes', 'Mediapart', 'GiletsJaunes']","RT @1_jaunes: 🔺️#GiletsJaunes: Remerciements de #Mediapart aux #GiletsJaunes venus les soutenir devant les les locaux de ce journal, les #G…",LetisseJ,
"['référendum', 'RIC']","RT @_LesPatriotes: 📺@f_philippot : « Si Macron fait un #référendum, il doit porter sur l'inscription dans la Constitution du #RIC, qui débl…",jmverani,Bouches-du-Rhône (13)
"['GiletsJaunes', 'Barnaba']","RT @adia66: Leaders de #GiletsJaunes, récapitulons, nous avons:
- #Barnaba payé à ne rien foutre et qui se plaint de son pouvoir d'achat
-…",sova_nadine,"Midi-Pyrénées, France"
[],Pauvre abrutie Dolto! Tu portes un nom que tu desonhore avec ta récupération politique,ram_blanrem,
[],"RT @_LesPatriotes: 📺@f_philippot : « En 2005, on ne peut pas dire qu'il n'y a pas eu de vrai débat sur la Constitution européenne ! C'est b…",jmverani,Bouches-du-Rhône (13)
[],"RT @aragon_jb: Incroyable ce que les gros médias sont à la botte de Macron !!!
Voilà qu'ils comptent moins de manifestants que la préfectur…",oonabella,
[],RT @Fraoui1983: Je me répète mais tous mes followers savent que j'avais 1) prévu que Macron sortirait renforcé de la séquence GJ-nous y'som…,alain_b2015,
['ChristopheDettinger'],"La femme du boxeur #ChristopheDettinger parle avec dignité, honnêteté de son mari, immédiatement emprisonné,sans ju… https://t.co/1vt68K0qqT",Yammie_13,France
[],"RT @KalashPourTous: Rappelons à cette prétentieuse lrem qui pète plus haut que son cul :
- Ugo Bernalicis ne hurle pas.
- la presse est dét…",ELCHE_K,
['GiletsJaunes'],"RT @edwyplenel: Pour la première fois, #GiletsJaunes et syndicats ont défilé ensemble, un peu partout en France. Parmi les manifestants à P…",MoonlightBlois,
[],"RT @jeanlassalle: Merci à Pepito Gavroche pour son analyse qui me semble pertinente.

Je réaffirme tout mon soutien au mouvement des #Gilet…",JP__70,
[],RT @A_Moatti: Son père Aymard de Courson était officier résistant. Son grand-père maternel le marquis de Moustier était un des 80 parlement…,DeGallifrey,"West Covina, CA"
[],"RT @_LesPatriotes: 📺@f_philippot : « Dans l'histoire des référendums de la Ve, il y a eu deux fois ""non"", en 1969 et en 2005. En 1992, Mitt…",jmverani,Bouches-du-Rhône (13)
"['GiletsJaunes', 'GrèveGénérale', 'GreveGenerale5fevrier']",RT @LeMediaTV: Les #GiletsJaunes rassemblés près de l’hôtel de ville de Paris suite à l’appel pour la #GrèveGénérale #GreveGenerale5fevrier…,leblancanne4,France
"['Macron', 'Giletsjaunes']","RT @RTenfrancais: Steve Bannon : «#Macron est un pantin» et «les #Giletsjaunes sont une inspiration pour le monde»

➡️ https://t.co/FQyYQ0r…",M_JeunePatriote,"Ile-de-France, France"
"['LBD', 'LBD40', 'GiletsJaunes', 'Acte12', 'acte13']","RT @QuiDerange: Faut il interdire l’usage du lanceur de balles défensives #LBD #LBD40 ?

VOTE 🗳 ET RETWEET 🔁
#GiletsJaunes #Acte12 #acte13…",MohammedQnouch,Grand Casablanca
[],"@EmmanuelMacron s’en tape, les promeses des politiques issus du système n’engagent que les moutons qui y croient ..… https://t.co/12PzJHVdHz",philippe_dormoy,Franquistan
"['LoiAntiCasseurs', 'barreaudeParis']","RT @Avocats_Paris: #LoiAntiCasseurs: ⁦@BasileAder, vice-bâtonnier du #barreaudeParis, s'alarme sur ⁦@Europe1⁩ des dispositions de la loi ""a…",didierdelmer,London
"['LR', 'GiletsJaunes', 'LR']","97 députés #LR ont voté la loi ANTI #GiletsJaunes
Les #LR nous montrent leurs vrais visages.
Le peuple ne vous oubl… https://t.co/SqxZeSGAml",MadBrunoMad,
"['GreveGenerale5fevrier', 'GreveGenerale', 'GiletsJaunes']","RT @ChalecosAmarill: MAXIMA DIFUSION
PARIS - Quelques tensions à l’avant du cortège

#GreveGenerale5fevrier #GreveGenerale #GiletsJaunes #C…",ERMONTENEGRO,"Cagua, Edo. Aragua, Venezuela"
[],RT @_LesPatriotes: 📺@f_philippot : « Je ne suis pas d'accord avec ceux qui disent que les Français ne répondent jamais à la question posée…,jmverani,Bouches-du-Rhône (13)
"['Toulouse', 'GreveGenerale5fevrier']","RT @_espanish_: à #Toulouse on manifeste en nombre les samedis mais on sait aussi répondre à l""appel de la #GreveGenerale5fevrier de la #CG…",CarsonMacCuller,
"['ChristopheDettinger', 'GiletsJaunes']","RT @Abbe_Rezina: Karine, épouse du boxeur #ChristopheDettinger qui a frappé deux gendarmes lors d'une manifestation des #GiletsJaunes préci…",departemenparis,Département de Paris 
['giletsjaunes'],RT @Avec_EM_Macron: En taule les terroristes #giletsjaunes ! pas de pitié pas d’excuses de la prison ferme pour cette engeance jaune #stopg…,Maraine_Lapine,Dans les caves de Montretout
['Mediapart'],RT @RemyBuisine: DIRECT - Rassemblement de soutien à #Mediapart devant les locaux de la rédaction près de 30H après la tentative de perquis…,h_kasc,
[],RT @Ministere_Magie: C'est quel genre de sortilège ça ? https://t.co/atzlDSrdPC,slidk_,among the stars
['référendum'],"RT @_LesPatriotes: 📺@f_philippot : « En Suisse, il y a eu dix référendums l'année dernière. En France, le dernier #référendum a eu lieu en…",jmverani,Bouches-du-Rhône (13)
['LBD40'],"RT @GiletsJaunesFr: Et dire que si le #LBD40 n'existait pas , ils seraient obligé de tirer à balle réelle ... c'est donc une grande chance…",olobrute,
['GiletsJaunes'],"RT @RachidaElAzzz: En bas de @mediapart, ce soir, des #GiletsJaunes demandent s’ils peuvent se rassembler pour le droit de savoir, la liber…",SPIINGOUINOOS,"Orléans, France"
[],RT @CtrlAltDroite: Pendant que les pouvoirs publics se démènent pour loger les migrants et embolisent le parc HLM en distribuant des titres…,mistral1gagnant,France
"['Paris', '5Février']","RT @GiletsJaunesGo: 🔴 #Paris [75] - #5Février
Plusieurs milliers de manifestants ont répondu ce mardi à l’appel de l’union syndicale de la…",albi2103,Mtl
"['France', 'Presse', 'GiletsJaunes', 'ViolencesPolicieres']","RT @Libre_Insolent: La #France 🇫🇷: 39e nation dans le classement mondial de la liberté de la #Presse.
#GiletsJaunes #ViolencesPolicieres #M…",marsupilani,ILE DE FRANCE
"['GiletsJaunes', 'Strasbourg']","RT @leGneral2: 💥 📽️🇫🇷 HONTE! #GiletsJaunes à #Strasbourg le 05/02/19 :Suite à une opération de blocage de GCO Strasbourg, un gendarme plaqu…",lechatdemetz,metz
[],RT @DecerebreLREM: Magnifique + la 29eme au classement des démocraties (chute de 7 places)......on tombe dans l'abime....Parce que c'est no…,fwcorto972,Earth
[],"RT @_LesPatriotes: 📺@f_philippot : « Si Macron ne pose pas la question européenne, ça va brouiller le débat. Quand on parle pouvoir d'achat…",jmverani,Bouches-du-Rhône (13)
"['Lyon', 'GreveGenerale5fevrier', 'Greve5fevrier', 'GiletsJaunes']",RT @Gros_Romain: Plus de 7 000 manifestants à Lyon ! #Lyon #GreveGenerale5fevrier #Greve5fevrier #GiletsJaunes https://t.co/ctJ49Tv6xD,lemonpast,"Nérac, France"
"['GrèveGénérale5Février', 'GrèveGénéraleIllimitée', 'GiletsJaunes', 'CGT']",RT @OnZeLeft: Donc la méga #GrèveGénérale5Février/#GrèveGénéraleIllimitée avec #GiletsJaunes + syndicats tel #CGT : 14'000 à Paris (comptag…,rufette,Bretagne
[],"RT @BarbaraMazieres: La droite bourgeoise @lesRepublicains fière de s'associer à la loi liberticide. A vomir!

Benjamin Franklin, ""Un peupl…",Hegesippe_C,"Livradois (1 000 m), Auvergne"
"['Macron', 'Giletsjaunes']","RT @RTenfrancais: Steve Bannon : «#Macron est un pantin» et «les #Giletsjaunes sont une inspiration pour le monde»

➡️ https://t.co/FQyYQ0r…",languillem,france
[],"RT @KalashPourTous: Rappelons à cette prétentieuse lrem qui pète plus haut que son cul :
- Ugo Bernalicis ne hurle pas.
- la presse est dét…",abasladroite,
['CGT'],"RT @GiletsJaunesGo: 🔴 30000 manifestants selon la #CGT, 19000 selon la Préfecture et 14000 selon le cabinet Occurrence, mandaté par certain…",ministerievonp,Wonderland
['référendum'],"RT @_LesPatriotes: 📺@f_philippot : « Macron lui-même a dit dans une interview à la BBC que, si on faisait le même #référendum qu'au Royaume…",jmverani,Bouches-du-Rhône (13)
['PiedsNickeleEnMarche'],En réalité 50 #PiedsNickeleEnMarche qui n'ont pas osé aller au bout de leur démarche er qui vont servir d'alibi aux… https://t.co/X17dNCk3dn,BergmannDomini2,"Lorraine, France"
[],RT @CtrlAltDroite: Pendant que les pouvoirs publics se démènent pour loger les migrants et embolisent le parc HLM en distribuant des titres…,AnneFarmer65,"Occitanie, France"
"['Macron', 'GiletsJaunes']","RT @SolidairesNord: arrivée du président #Macron dans le cadre du grand débat national, aujourd’hui, sous les huées des #GiletsJaunes  EVRY…",vips22,
[],"RT @jpmignard: Les gendarmes ne se privent pas de le dire, les CRS non plus, la BAC est un service de police qui doit porter l’uniforme. Ne…",Manupere4,
"['GreveGenerale5fevrier', 'GiletsJaunes', 'Nantes', 'DanielBalavoine']","RT @SophieCD44: Un des nombreux messages du jour .... #GreveGenerale5fevrier  #GiletsJaunes #Nantes 
Merci à #DanielBalavoine pour cette  p…",bzhrevolution,
"['GiletsJaunes', 'Strasbourg']","RT @leGneral2: 💥 📽️🇫🇷 HONTE! #GiletsJaunes à #Strasbourg le 05/02/19 :Suite à une opération de blocage de GCO Strasbourg, un gendarme plaqu…",Valentinik4680,
['giletsjaunes'],RT @ECiotti: Le mouvement des #giletsjaunes vient d’une saine colère contre le matraquage fiscal qui fait de notre pays le triste champion…,mchristine55,
['BlackBlocs'],"RT @_LesPatriotes: 📺@f_philippot : « Les #BlackBlocs bénéficient d'une grande impunité. Le 1er mai, on n'avait rien contrôlé alors qu'on sa…",mlmorel6,"Rhône, Rhône-Alpes"
"['GiletsJaunes', 'Commercy', 'Amour', 'Amitié', 'Politique', 'Autodefense']",Des moments vraiment inspirés et inspirants. #GiletsJaunes #Commercy #Amour #Amitié #Politique #Autodefense,ChantdesPlantes,"Hautes-Pyrénées, Midi-Pyrénées"
['Macron'],"RT @PureTele: ⚡️ EVRY-COURCOURONNES / Vidéo exclusive ⚠️ de l’arrivée du président #Macron dans le cadre du grand débat national, aujourd’h…",darkwador24,patriote de France
['référendum'],"RT @_LesPatriotes: 📺@f_philippot : « LR est le parti qui a organisé la trahison du dernier #référendum qui a eu lieu, en 2005, sur la Const…",jmverani,Bouches-du-Rhône (13)
[],"RT @Foxalfa91: Ce truand, déjà condamné pour vol et trafic de stupéfiant,
Viré pour faute grave, vol et escroquerie en 2016.
Il est devenu…",jjweisrock,France 88 Déodatie
"['GreveGenerale5fevrier', 'giletsjaunes']","RT @ProgressisteEM: Le flop de l'année. Une #GreveGenerale5fevrier non suivie. 
C'est la fin annoncée de la CGT et des #giletsjaunes.
Le ra…",laurent6311,
['CGT'],"RT @GiletsJaunesGo: 🔴 30000 manifestants selon la #CGT, 19000 selon la Préfecture et 14000 selon le cabinet Occurrence, mandaté par certain…",love_duketown,School of Atlantic Guardians
"['GiletsJaunes', 'MouvementCitoyen']","RT @GiletsJaunesFr_: #GiletsJaunes #MouvementCitoyen

Casseurs"": La police prise en flagrant délit https://t.co/VbjDLXS5Da",Lugdunum6971,FRANCE
['GiletsJaunes'],RT @_LesPatriotes: 📺@f_philippot : « Il faut maintenir la pression par la mobilisation des #GiletsJaunes. Les Français ne sont pas intéress…,jmverani,Bouches-du-Rhône (13)
"['GiletsJaunes', 'Mediapart']",RT @PureTele: ⚡️MEDIAPART / Des #GiletsJaunes sont actuellement rassemblés devant les locaux de #Mediapart en cette fin de journée de #Grev…,Valpar4,
['Rungis'],"RT @GiletsJaunes94: ⭕️ Nous sommes bien évidement présents à #Rungis pour le blocage total et la grève illimité. 

💠 Nous bloquons actuelle…",albi2103,Mtl
[],RT @DavidKoubbi: C'est là que ça a basculé et cela passera inaperçu. Cette loi est une honte pour notre pays. Elle est le reflet de la crai…,papouch27,
"['référendum', 'GrandDébat']",RT @_LesPatriotes: 📺@f_philippot : « J'ai l'impression que le #référendum sera la cerise sur le gâteau du #GrandDébat. Il s'agit de canalis…,jmverani,Bouches-du-Rhône (13)
"['GGRMC', 'GiletsJaunes']","La démocratie, à quoi bon? #GGRMC ou le burn out de la polémique journalistique raisonnée. #GiletsJaunes",RichyNYC,US • EU • Asia
['GiletsJaunes'],"RT @RachidaElAzzz: En bas de @mediapart, ce soir, des #GiletsJaunes demandent s’ils peuvent se rassembler pour le droit de savoir, la liber…",p__pierre,
"['ActesXII', 'GiletsJaunes', 'LBD40']","RT @SoeurMarijuana: "" Rassurez vous c'est français, c'est la police française..."" #ActesXII #GiletsJaunes  #LBD40 https://t.co/BrercRMk0J",Taousertova,Drawing pic from Farid Benyaa https://benyaa.com/
"['référendum', 'Européennes2019']",RT @_LesPatriotes: 📺@f_philippot : « La date évoquée pour le #référendum pose problème puisque ce sont les élections #Européennes2019. » #G…,jmverani,Bouches-du-Rhône (13)
[],RT @GaetanEscorbiac: Les masques tombent ! Grand débat national = campagne de LREM pour les  européennes financée par l’Etat. La preuve par…,AlainSilvefox7,Citoyen du monde. 
"['ViolencesPolicieres', 'Macron', 'Castaner']","RT @gguerin82: Au Canada on dénonce les #ViolencesPolicieres !

#Macron et #Castaner abîment l'image de la France dans le monde.

Le monde…",Chloe611,
[],"RT @Modem17: Ah, Jérome Rodriguez est énervé.
Licencié en 2016 pour faute grave (vol et escroquerie) selon @le_Parisien, ce monsieur s'est-…",oscar75203,France
"['GiletsJaunes', 'Strasbourg']","RT @leGneral2: 💥 📽️🇫🇷 HONTE! #GiletsJaunes à #Strasbourg le 05/02/19 :Suite à une opération de blocage de GCO Strasbourg, un gendarme plaqu…",anonymousgilet,"Paris, France"
['Mediapart'],RT @RemyBuisine: DIRECT - Rassemblement de soutien à #Mediapart devant les locaux de la rédaction près de 30H après la tentative de perquis…,abasladroite,
"['Giletsjaunes', 'Acte12', 'Castaner', 'Nunez', 'actu', 'RTFrance']","RT @RTenfrancais: Marche blanche pour les #Giletsjaunes blessés

#Acte12 #Castaner #Nunez

Toute l'#actu par #RTFrance :
📰 https://t.co/he2…",languillem,france
['LBD40'],"RT @davduf: allo @Place_Beauvau - c'est pour un signalement - 380 (précisions 4)

Christophe, tir tendu #LBD40, visage atteint. Usage inapp…",thinkfree55,Deutschland
"['giletsjaunes', 'Melenchon', 'LePen', 'Wauquiez']",RT @Apostiller1: https://t.co/IJWO72Jii1  le mort @EmmanuelMacron vous salue bien ! Merci #giletsjaunes #Melenchon #LePen et #Wauquiez 😂 ch…,jmpos,"Europe, France, Nord"
['giletsjaunes'],"RT @mompontet: La prochaine fois que Jérôme Rodriguès, le très télégénique leader autoproclamé des #giletsjaunes monte sur une barricade po…",sous_h,
[],« On doit prendre des mesures adaptées en fonction des types de mobilisation et en fonction des personnes qu’on a f… https://t.co/yqhB2Zmeyy,AVulavulella,"Marseille, France"
[],RT @CtrlAltDroite: Pendant que les pouvoirs publics se démènent pour loger les migrants et embolisent le parc HLM en distribuant des titres…,alamurespa,murcia
['GiletsJaunes'],RT @edwyplenel: Merci aux #GiletsJaunes pour ce soutien spontané qui fait chaud au cœur. Coincé au palais de justice à cause du procès Baup…,papouch27,
"['Macron', 'GiletsJaunes']","RT @SolidairesNord: arrivée du président #Macron dans le cadre du grand débat national, aujourd’hui, sous les huées des #GiletsJaunes  EVRY…",gerard_vacca,
['GiletsJaunes'],RT @DanielPilotte: Complotisme : @EmmanuelMacron voit la Russie ➡️ et Poutine derrière les #GiletsJaunes https://t.co/ZjcwV0LhjO,geigerie, Rennes 
[],RT @CtrlAltDroite: Pendant que les pouvoirs publics se démènent pour loger les migrants et embolisent le parc HLM en distribuant des titres…,Tournad96303389,
['GiletsJaunes'],"RT @edwyplenel: Pour la première fois, #GiletsJaunes et syndicats ont défilé ensemble, un peu partout en France. Parmi les manifestants à P…",Guylys333,
['LBD40'],"RT @davduf: allo @Place_Beauvau - c'est pour un signalement - 380 (précisions 4)

Christophe, tir tendu #LBD40, visage atteint. Usage inapp…",mailloud,"London, England"
"['GiletsJaunes', 'Mediapart']","RT @InfosFrancaises: Affaire Benalla : rassemblement de #GiletsJaunes devant les locaux de #Mediapart en soutien à la rédaction, au lendema…",MounMir,France
"['GiletsJaunes', 'Dettinger', 'boxeur']","RT @Lohiel: #GiletsJaunes L'épouse de Christophe #Dettinger s'exprime après les propos particulièrement déplacés du PR sur ""le #boxeur #git…",JMichelSQUARE,
"['RIC', 'ISF']","RT @_LesPatriotes: 📺@f_philippot : « Si on crée un #RIC, comme en Suisse, les gens pourront poser par eux-mêmes la question de l'#ISF, du #…",jmverani,Bouches-du-Rhône (13)
['GiletsJaunes'],"RT @poxxk: L'actrice Juliette Binoche soutient les #GiletsJaunes : ""Je comprends les gens qui manifestent, même si j'ai été choquée par les…",pierrespano,"lyon,france"
['GiletsJaunes'],RT @BenjaminCauchy: La France des #GiletsJaunes ne peut être soutenue par des partis qui ont voté pour la politique de @EmmanuelMacron: @JL…,MounMir,France
[],The latest L'archéologie de l'Info! https://t.co/2xfbYO25GD Thanks to @lbrumont @louis_aliot @The_Smoking_Pen… https://t.co/kgmsRoXvay,fernadezSebast,
['GiletsJaunes'],"RT @edwyplenel: Pour la première fois, #GiletsJaunes et syndicats ont défilé ensemble, un peu partout en France. Parmi les manifestants à P…",louloulliiii2,
"['GiletJaune', 'GiletsJaunes', 'assembleenationale', 'senat']","RT @GiletsJaunesFr: La France sous protection ...
https://t.co/hvnYtCFFdx
#GiletJaune #GiletsJaunes #assembleenationale #senat #droitsdelho…",LetisseJ,
['Européennes2019'],"RT @_LesPatriotes: 📺@f_philippot : « Le seul référendum qu'on peut faire le jour des élections #Européennes2019, c'est un référendum sur no…",jmverani,Bouches-du-Rhône (13)
['JusticeSociale'],RT @attac_fr: Attac est présent dans la manifestation parisienne pour défendre la nécessité de faire la jonction entre #JusticeSociale #Jus…,ecoloresiste,France
['giletsjaunes'],RT @ECiotti: Le mouvement des #giletsjaunes vient d’une saine colère contre le matraquage fiscal qui fait de notre pays le triste champion…,Christine26320,France
[],"Exactement.
Les syndicats en France n'ont pas d'argent, ils dépendent des aides de l’état.
Des prostitués.",alain_cantat,
"['CRS', 'Paris', 'GreveGenerale5fevrier']",RT @BBR4369: 📽️ Distribution gratuite de coup de Matraques par les #CRS à l’avant du cortège #Paris de la #GreveGenerale5fevrier après que…,FanDang94353219,
"['loianticasseurs', 'Macron', 'Castaner', 'CastanerDemission']","RT @Tieph38: Pauvre garçon, @CCastaner ne sait même pas s'exprimer correctement ! 🤢💩  #loianticasseurs #Macron #Castaner #CastanerDemission…",philomenecotta,occitanie
[],"RT @Ugobernalicis: Face à la panique qui gagne votre @GouvernementFR et le monarque, votre réflexe sécuritaire se transforme en dérive auto…",belgestousegaux,Belgique
['GiletsJaunes'],"RT @_LesPatriotes: 📺@f_philippot : « Dans le mouvement des #GiletsJaunes, il y a la question institutionnelle mais aussi celle du pouvoir d…",jmverani,Bouches-du-Rhône (13)
[],"Mais... Ils sont fous ces Dijonnais 😂
Cependant un petit coté incroyablement féérique bizarrement...",cerisesln,
['référendum'],RT @_LesPatriotes: 📺@f_philippot : « Le risque est que l'enjeu du #référendum soit de nous refourguer la réforme institutionnelle qui était…,jmverani,Bouches-du-Rhône (13)
['Mediapart'],@GiletsJaunesGo @sachyLOUISE Il serait de droite cela aurait été la même ! Que justice soit faite ! #Mediapart… https://t.co/HQ5S00NjkB,AntiMacron2019,France
[],"RT @Barocchio: Mon Père Agressé Gratuitement et Violemment dans le Dos par un Policier !

C'est juste honteux. Lamentable.

Après ça, ne me…",DuPouvoirDachat,
[],Mépris de classe  ?,Inchoactif,Paris
['CGT'],"RT @GiletsJaunesGo: 🔴 30000 manifestants selon la #CGT, 19000 selon la Préfecture et 14000 selon le cabinet Occurrence, mandaté par certain…",patoptoficial,
['Mediapart'],RT @RemyBuisine: DIRECT - Rassemblement de soutien à #Mediapart devant les locaux de la rédaction près de 30H après la tentative de perquis…,pacific_gwak,"Paris, France"
"['GiletsJaunes', 'CaSeDispute']","RT @CNEWS: « Il y a une gauchisation des revendications » des #GiletsJaunes, Elysabeth Lévy (@ELevyCauseur) dans #CaSeDispute présenté par…",Vivier78172336,"Licence Communication, Lyon 2"
[],"RT @Feureux: @BYC125 @EmmanuelMacron 1- Il a mis la France à l'envers en 18 mois
2- Un libertaire sans enfants et une vie de famille par pr…",Alex15762206,
['RIC'],"RT @_LesPatriotes: 📺@f_philippot : « Par principe, j'aime les référendums et je soutiens depuis longtemps le #RIC. Mais on ne peut pas orga…",jmverani,Bouches-du-Rhône (13)
"['Mediapart', 'Giletsjaunes', 'AffaireBenalla', 'Crase', 'Macron']","RT @RTenfrancais: Soutien à #Mediapart : des #Giletsjaunes se rassemblent devant la rédaction (IMAGES)

#AffaireBenalla #Crase #Macron

➡️…",languillem,france
"['GreveGenerale5fevrier', 'giletsjaunes']","RT @ProgressisteEM: Le flop de l'année. Une #GreveGenerale5fevrier non suivie. 
C'est la fin annoncée de la CGT et des #giletsjaunes.
Le ra…",du23eme,Ici ou ailleurs
['giletsjaunes'],"RT @mompontet: La prochaine fois que Jérôme Rodriguès, le très télégénique leader autoproclamé des #giletsjaunes monte sur une barricade po…",sarkasme76,France
"['RN', 'giletsjaunes']",#RN #giletsjaunes  de moins en moins de RN. Merci les GJ. https://t.co/dBmoY7JdrZ,andreabord1,Lune
['Mediapart'],RT @RemyBuisine: DIRECT - Rassemblement de soutien à #Mediapart devant les locaux de la rédaction près de 30H après la tentative de perquis…,Pol4rb4se,France
"['giletsjaunes', 'ActeXIII', 'macrondemission', 'quicroitca']",RT @CarsonMacCuller: La désinformation en marche... #giletsjaunes #ActeXIII #macrondemission #quicroitca https://t.co/NiFNYJQRe8,sikokosmik,Difusión de lo k no te cuentan
"['Giletsjaunes', 'loianticasseur']","Stéphane Ravier : «Cette loi anti-casseurs n’est pas anti-casseurs, elle est anti-#Giletsjaunes»

#loianticasseur… https://t.co/6chbc410AZ",RTenfrancais,
"['ViolencesPolicieres', 'Macron', 'Castaner']","RT @gguerin82: Au Canada on dénonce les #ViolencesPolicieres !

#Macron et #Castaner abîment l'image de la France dans le monde.

Le monde…",Chloe611,
['Européennes2019'],"RT @_LesPatriotes: 📺@f_philippot : « Un référendum le jour des #Européennes2019, ça poserait un problème. On ne peut pas se passer du débat…",jmverani,Bouches-du-Rhône (13)
[],"@EPhilippePM Mr le Premier Ministre toutes les entreprises qui bénéficient d’allégements de charges patronales
J’ai… https://t.co/3Nl0LJT5ne",mardoche03,
['GiletsJaunes'],RT @EricDrouait: Pince et moi ! une liste #GiletsJaunes osez l'exion 😦! Coupable de préparé des revandications précise et de nuir au fronna…,paris3575,
"['antifas', 'Giletsjaunes', 'acte12']","RT @RTenfrancais: «Dégagez ! Dégagez !» : des «#antifas» expulsés par des #Giletsjaunes lors de l'#acte12 (VIDEO)

➡️ https://t.co/YbgkIw9B…",languillem,france
