,tweet,retweets
11403,@tcabarrus Espérons que ce #GrandDébat apporte à la fin des solutions concrètes pour les #GiletsJaunes et pour les autres français.,1
19281,@bekirtaxi @Anne_Hidalgo C'est pas un coup des #GiletsJaunes hooligans ?,1
11404,J'aimerais y croire mais...,1
11413,Encore 65% de soutien des Français aux #GiletsJaunes ! Le mouvement doit en profiter pour se ré-inviter dans les espaces où les classes populaires ne sont pas les bienvenues #ActeXIII,1
11339,"#couv du @C_desmaires de février :  L'#Etat dans les #territoires, une réforme sous pression par Aurélien Hélias et @hugosoutra #GiletsJaunes #grandebatnational #servicespublics ",1
11559,Pendant que vous essayez de débattre de manière raisonnable.,1
16968,#Total #Glyphosate #Bayer #Monsanto #Climat #BTP #BalanceTonPost #Macron #LREM #GiletsJaunes #FoulardsRouges,1
11501,"Gilets jaunes. La préfète de l’Ardèche prise à partie sur un rond-point, un manifestant en garde à vue  #Giletsjaunes #Une ",1
20162,"#GrandDebatNational  : à Theil, les seniors expriment leur mécontentement - Les Vallées-de-la-Vanne (89760) - L'Yonne Républicaine #GILETSJAUNES #ruralite ⁦@MairesRuraux89⁩  ",1
19927,"Les #GiletsJaunes sont une force politique populiste, en tant que telle ils se doivent d'être transparents au niveau de leur financement, dors et déjà les déplacements des figures du mouvement doivent être comptabilisés...",1
11480,#macron20h ,1
11494,"Les révolutions n'ont lieu que quand les modérés se laissent conduire par des furieux, et les clairvoyants par des aveugles.",1
11495,Chauvot de Beauchêne ,1
11496,#Melenchon @lobs #GiletsJaunes ,1
11502,Grand Débat National : le piège,1
11555,"VINCI annonce une hausse de 9% de son dividende à 2,67 euros par action ",1
11503,Vous êtes plutôt démocratie du flashball ou démocratie des post-it ?,1
11504,Ça tombe bien le gouvernement vous offre les deux.,1
11505,VIDÉO : ,1
11506,#astroturfing,1
11508,#GrandDebatNational ,1
11554,mdr #giletsjaunes,1
19275,"heim , les mm médias qui ont servi de tremplin et de visibilité aux #GiletsJaunes pendant des mois sans aucune censure laissant libre court à toutes les dérives démagogiques ",1
11445,#GiletsJaunes : la trahison de la CGT et de Martinez – Le Libre Penseur ,1
19266,@BalanceTonPost @C8TV @Cyrilhanouna @FdeRugy Excusez-moi mais c'est plutôt une bonne nouvelle pour les téléspectateurs et les citoyens normaux . Confronté un ministre à des citoyens dans cette période-là de tension actuels permet aux citoyens d'énoncer toutes leurs revendications ça annonce un débat houleux !#GiletsJaunes,1
11119,@franceonu 🤮🤮🤮🤮🤢🤢🤢🤢🤢,1
11052,"@JLMelenchon @mbompard @FranceInsoumise Ramasse les #GILETSJAUNES  ils vont servir a virer Macron, mais faudra pas mentir 🤥 faut savoir salir",1
11083,"Le patron de Benalla à l'Élysée, le chef de Cabinet d'E. Macron François-Xavier Lauch, promu préfet !! Il devient l'un des préfets les plus jeunes de l'histoire.",1
11084,#Acte13 #ActeXIII #LaREM #Macron #Giletsjaunes ,1
11110,"À des demandes très concrètes des #GiletsJaunes, #Macron répond par allocutions interminables et techniques avec les maires. Tout ce que les #GiletsJaunes veulent précisément voir remettre en cause pour l'instauration de la démocratie directe via le #RIC.",1
19960,Le Grand Débat c'est la conséquence des #GiletsJaunes et où sont les #GiletsJaunes,1
11120,Mais c’est un festival de #scandales depuis que @EmmanuelMacron est au pouvoir,1
11121,#traitreàlanation,1
11016,RT si vous êtes d'accord.,1
11123,#frexit,1
11124,#upr,1
11126,#article68,1
11127,Nouvelle saga #YellowVests #YellowVest #YellowJackets #GiletsJaunes #GelbWesten :,1
19328,le rapprochement de certains #giletsjaunes avec les #extremes transalpins conteste le pouvoir des 👨 👩 démocratiquement #élus par #français en 2017 #liberté ttps://www.lesechos.fr/monde/europe/0600656093657-la-france-rappelle-son-ambassadeur-en-italie-2242933.php#xtor=CS1-3046,1
19832,[Alerte] Une loi destinée à criminaliser la liberté de parole des professionnels de l'enseignement est en cours d'élaboration ...,1
11019,🔴 Victor Lenta : la vérité sur le parcours et la stratégie de manipulation au sein des #GiletsJaunes du militant d'extrême-droite 🔴,1
19303,"@LePoint Ben tiens, je vais aller me payer un petit séjour dans ce pays... ça me gênait un peu vu leur tendance facho, mais tant pis.... Incroyable cette haine et cette peur que ce @gouvernementFR a des #GiletsJaunes",1
11164,"Le #GrandDebatNational va placer la jeunesse à l'honneur, le président #EmmanuelMacron va à la rencontre des jeunes dans un établissement d'insertion en #SaoneetLoire ""Pour déjeuner et plus tard devant un millier de jeunes...""",1
11162,"@NavySeals93 @TonyBoutemeur @WILLEMVANDUVEL @GabrielAttal @Elysee Pffffff mais que de bêtises dans vos propos ... 1 patron sans salarié, c'est une merde qui ne peut pas vivre. Des salariés sans patron sont tout à fait capables de faire tourner l'entreprise. Et pour votre gouverne, il y existe même des GJ entrepreneurs !! #GiletsJaunes #ActeXIII",1
11189,ROMAVICTOR,1
19467,Où va-t-on ? ,1
19466,"Fillon, Sarkozy, Melenchon, Le Pen... Et maintenant les #GiletsJaunes !",1
11228,Mme wargon débat avec des #GiletsJaunes pour le #GrandDebatNational : qq se plaint de ne plus rien avoir le 15 du mois avec un salaire de 2500€ (aide sociale inconnue et conjointe étudiante). Ne pas pouvoir dépenser 2500€ en 15j c'est valable pour 80% des gens !,1
11188,La #Macron-ie rappelle son ambassadeur à #Rome ,1
11163,#giletsjaunes83 MANU AU SELF SA LUI MANQUÉ PAS 😂 BRIJOUX À L'ÉLYSÉE C'EST PLUS CHIC 😠 #giletsjaunes @giletsjaunes #GiletsJaunes Toulouse toulon Marseille Lyon Nantes Nice Reims Lille rennes Rouen PARIS Bordeaux Strasbourg montpellier pau Caen AnnecyPerpignan Dijon 06 94 66 11 ,1
11167,@bibidibat Sans oublier que derrière suivent leurs frères la clique des #Calimeros ! ,1
19321,Que nous prepare-t-il ?,1
19322,Où va-t-on amis #Giletsjaunes ? ,1
19323,Saint-Quentin : Les Pompiers soutiennent les #GiletsJaunes en activant sirènes et gyrophares pour l’#ActeXII ! Frissons ! ,1
19959,Arlette #Chabot tu nous endors,1
11168,😱😱😱😨😨😨☹☹☹👎👎👎😂😂😂🤣🤣🤣 #GiletsJaunes #ActeXIII ,1
11342,"@mompontet Quand ils entendent le mot #culture, ils sortent leur gilet jaune réfléchissant (c'est d'ailleurs bien le seul à réfléchir)",1
19891,En France/6h: 1.#concours 2.#giletsjaunes 3.#macron 4.#rt 5.#benalla,1
19664,#CastanerDémission ,1
19986,"Les documents pointant de mauvais usages de la force contre les «#GiletsJaunes» s'accumulent, mais le ministère de l'Intérieur persiste à démentir tout problème systémique ",1
19849,"Il faut saisir aussi le TPI pour le massacre du peuple français, principalement les #GiletsJaunes, par les forces de l'ordre sur les instructions du gouvernement français !  ",1
19688,➡️ ,1
19711,@News_Inf0s @JANVIERClaude1 Vous trouvez pas choquant les moyens déployés par rapport à ce mouvement par rapport au peu de moyens mis en œuvre pour lutter contre l’évasion fiscal / les trafics etc ... #2poids2mesures #Dictature #Giletsjaunes,1
19717,"Les #GiletsJaunes sont politiques. On aura d'ailleurs rarement vu, depuis plus de quarante ans, un mouvement social qui présente autant de revendications politiques. ",1
19881,"Je suis inquiet, nous sommes sans nouvelles du camarade Maxime Nicolle...Pas de live Facebook, pas de mensonges, pas de nouveaux complots, pas de poussées paranoïaques, pas de menaces....Rien. #humour #GiletsJaunes #Macron #maximenicolle #AFP #Politique #Macron #EricDrouet #CRS",1
19875,#GiletsJaunes #Benalla  #France #Paris #Italie,1
19873,79% d'opinions défavorables pour #Macron dans le baromètre mensuel YouGovréalisé pour Le HuffPost et CNew.,1
19848,LBD : la Ligue des droits de l’Homme dépose de nouveaux recours au Conseil d’État.,1
20196,@RFIAfrique @soniarolley Le president n'est pas allé chercher la #legitimité c'est le #peuple qui la lui a donné. #colaborationbilaterale exige ! Parlant de #legitimité c'est la France qu'il faut reharder avec un oeil de pro. @EmmanuelMacron #GrandDebatNational @jeanlucmeluchon @MarinLePen #Giletsjaunes,1
19831,#LaFranceEnColère #GiletsJaunes #RIC,1
19965,OÙ SONT LES GILETSJAUNES OÙ SONT LES GIIETSJAUNES ,1
19830,#BlocageNational,1
19829,#NonHausseCarburants,1
19828,#80kmh #FFMC #40MA,1
19800,"@bernekt @zoebarnabe Des #GiletsJaunes qui ne représentent rien vous dites? Etes-vous sûr, parce que ...",1
20220,Assemblée 5 février 2019 «  débat sur #l’accèsauxdroitssociaux » hémicycle casi vide! Ça montre l’intérêt de #LaREM pour le peuple! les interventions de #carolineFiat #sylviaPinel  et #SébastienJumel étaient pourtant très explicites trop peut-être 😡#GiletsJaunes,1
6828,"Hier, les enfants et les touristes dans l'axe Concorde, rue royale et Place de la Madeleine à Paris ont bien été gazé. Le vent en avait mis une couche.",1
20210,Êtes vous solidaire avec le mouvement des #GiletsJaunes ? ,1
20211,L’Europe selon #Macron ,1
20212,« Paris rappelle son ambassadeur »😂,1
20213,#GiletsJaunes #ActeXIII #GrandDebat ⁦@EnsembleEMacron⁩  ⁦@BFMParis⁩  ,1
20079,@Limportant_fr,1
19687,#Macron #EmmanuelMacron #granddebatnational #sondage #Autun ,1
10666,Il y a pas plus  orchestré  que  ça  #Autun  #GiletsJaunes ,1
19966,#LCI @SoazQuem,1
19961,OÙ SONT LES GIIETSJAUNES,1
19684,[ #GiletJaune #francais ] ,1
19685,"⚡️📣 Avant l'Acte XIII, le soutien aux #GiletsJaunes ne se dément pas❗️",1
19686,👉 Près de 6️⃣5️⃣% des #Français continuent à soutenir le mouvement selon #YouGov     ,1
10819,#Cholet Le maire @GBOURDOULEIX règle ses comptes  via @courrierouest #Pompiers #GiletsJaunes #LREM,1
16433,"1 Act, un samedi = 5 #GrandDebat lundi, mardi, mercredi, jeudi, vendredi 😂",1
10777,Que ça fait du bien d’entendre des #GiletsJaunes en place de #macron que du bon sens @renaudpila,1
19751,#GRÈVEGÉNÉRALE #GILETSJAUNES • MANIFESTATION À PARIS 5/02/2019  via @YouTube,1
20175,#Meuse Étain : les #giletsjaunes bloquent le carrefour de la zone industrielle ,1
19993,"Interview passionnante sur les médias aujourd'hui, dans le spectre des #GiletsJaunes , #Macron et autre #Benalla. Merci @vincentglad pour ce précieux témoignage ! @lvslmedia ",1
20076,@TransparencyEN,1
19663,#MacronDémission ,1
19985,Pourquoi le gouvernement #Macron refuse d'entendre parler de violences policières,1
20080,Sont très drôles en plus !!!,1
20078,@profbzh29,1
19979,"@NavySeals93 @WILLEMVANDUVEL @GabrielAttal @Elysee @AnthoBerthelier @HuffPost Où avez-vous vu des avantages envers #Macron? Entre #Benalla, le départ d'Hulot, de Lorphelin, ... les #comptesdecampagne, les #GiletsJaunes, la #LoiAntiCasseurs ... 😏 ",1
20077,@fabricearfi,1
20075,@claudeelkhal,1
20114,"La place de la voiture dans nos vies, épisode 2. Ou comment elle peut expliquer les bouleversements sociaux des dernières semaines...  #GiletsJaunes #sociologie ",1
20074,@anatolium,1
20073,@alancelin,1
20072,@Thinker_View,1
20071,@LeMediaTV ,1
20070,@BFMTV symbole de la TV poubelle,1
20069,Action #GiletsJaunes Constituants devant @franceinfo,1
19890,"Impressionnant le nombre de tags à #Bordeaux ce mardi !! En voici quelques uns, plus sur Facebook. #GiletsJaunes #GreveGenerale5fevrier ",1
19662,"par les #renseignements, affirme dans son édition de ce jeudi #LePoint",1
10520,Rien de très glorieux! #BTP #Drouet,1
10519,-vole🤢,1
10794,"#EmmanuelMacron on lui a reproché de ne pas être près du peuple et maintenant qu’il l’est @BFMTV @franceinfo @LCI etc..trouvent qu’il fait son show,joue la star et j’en passe.Mais oui c’est une star!et vous les médias êtes des #Giletsjaunes first class!!",1
10518,-🚘 de #stupéfiants ,1
19497,Il ne faut pas déclarer les manifestations. Il faut surprendre et  réaliser des actions partout en France pour bloquer l'économie et ainsi  ralentir les remontées fiscales vers l'Etat. L'exemple des péages  gratuits devrait vous permettre de comprendre. #GiletsJaunes #RIC ,1
19498,".@sebchenu : ""Que #Macron aille débattre devant 600 #GiletsJaunes, au lieu de 600 maires choisis, et ça ne sera pas la même limonade !"" @CNEWS",1
10517,#GiletsJaunes  a été révélé au #Public #citoyen 😲,1
10516,Le fichier #taj #Police de #JeromeRodrigues #ActeXIII,1
10515,Comme dans un mauvais remake de la #mule  #ClintEastwood ,1
10508,"@_FlorenceBerger @alancelin Pfff....tu regardes trop BFM......je suis #GiletsJaunes , humaniste (peut être que c'est être dans l’Extrême)...🙄",1
10499,"@vincentglad Il est superficiel. Il croit que tout est possible. Les #giletsjaunes disent que les représentants actuels du peuple sont incompétents mais eux ils le sont tellement, incompétents, qu'ils ne voient pas la leur. J'espère que les Français vont s'en rendre compte.",1
10488,"macron est un vrai  colérique d'où l'amour que lui porte sont brutus, castaner l'autoritaire",1
10487,"#GiletsJaunes reçus en italie, le petit rappelle l'ambassadeur français",1
10484,#GiletsJaunes #GiletsJaunes94 #ActeXIII #Acte13 #ISF #RIC #femmesgiletsjaunes ,1
10521,Méfaits 2 lâches et d'oportunistes!,1
10523,"gueules cassés ou encore ""gazés"" : des termes que la Macronie condamne que ils viennent de #Giletsjaunes. ",1
11695,@GenerationsMvt ,1
11893,"@Loopsidernews Mince mais c'est pas drôle en fait parce que depuis 3 mois en #France, c'est pas de la neige qu'on prend mais de la #lacrymo des #LBD40 des #GLIF4 et autres saloperies. #GiletsJaunes #OnLacheRien  #ViolencesPolicieres #ZinebRedouane. Cette vidéo me laisse perplexe.",1
19487,@LCI Peut il nous dire lesquels ne pèsent pas sur les classes moyennes. #GiletsJaunes,1
19559,"Comment fonctionne @Le_VraiDebat, la plateforme des #Giletsjaunes qui se veut plus ouverte et collaborative que celle du gouvernement ? 👇 ",1
19572,FO,1
19657,HELP,1
19658,CHANGEZ DE NUMÉROS DE TÉLÉPHONE ! ,1
10530,"Les #Énarques, tuent la #planète pour leur seul profit, soit ns disons #STOP ça suffit, la politique,les banques aux chiottes, il faut revoir complètement notre façon de vivre, une remise en question profonde de toute Urgence #GiletsJaunes #GiletJaune #GileStJaunes, #GiletJaunes",1
10531,Bonne Nuit les #GiletsJaunes Je me sent si désolé pour Franck 🥺💛 ,1
10590,"Allô, les #giletsjaunes ? #Macron vous écoute. ",1
19568,"Très intéressant de regarder ""Un peuple et son roi"" en ces temps de #GiletsJaunes ",1
10617,La fin est juste énorme... Ou on entend c'est dommage que vous n'acceptez pas l'échange et on voit le service d'ordre qui intervient... 👍 #giletsjaunes #FranceInsoumise ,1
10632,Encore le nouvel ordre mondial de la finance mondialisée prédatrice? ,1
10633,Je crois que les français ne sont pas d’accord cf #giletsjaunes et les 80% des français qui les soutiennent non plus ,1
10634,Je vous propose un référendum pour ou contre un nouvel ordre mondial Résultat 90% de NON ,1
10648,@NavySeals93 Les #GiletsJaunes sont le reflet de ce que vous exprimez...,1
10652,Alors que @luigidimaio se permet de s’ingérer dans la politique française en se rapprochant du mouvement des. #GiletsJaunes il doit faire face à l’Inacceptable phénomène qui perdure depuis plusieurs années : Pourquoi les jeunes diplômés fuient l'Italie ,1
19567,"Il est excellent lui, la chute je m’y attendais pas. #Acte10 #GiletsJaunes ",1
19569,#Niort Deux-Sèvres #GreveGenerale5fevrier,1
13209,"#GrandDébat: dernière idée de génie 🤖, taxer les plus-values sur les résidences principales. Toujours taper sur ceux qui réussissent pour faire plaisir aux ratés de la société (#giletsjaunes.) Dans quel pays d'aigris vivons nous ? même la gauche hard core  ne l'avait pas fait.",1
19592,Et ça JUSTEMENT un samedi pour empêcher une manif de #GiletsJaunes. Oh wait. ,1
13648,Une colère populaire initiée par les #GiletsJaunes continue de s’exprimer chaque samedi. Pour faire taire la contestation le gvt manie d’une main la mascarade de son #GrandDebat et de l’autre renforce son appareil répressif pour imposer ses prochaines attaques anti ouvrières.,1
13724,#retraités #chomeurs #GiletsJaunes Pensez aux #Europeennes2019,1
13732,«Grève nationale» #CGT : ,1
13348,#ToutSaufMacron,1
13346,"#LCI @jpmignard longue litanie sur le désordre mondial, sans citer l'Afrique. #Sahel échec garanti. L'armée française bombarde les opposants au régime autocratique.",1
19616,64% des Français soutiennent les #GiletsJaunes et 77% jugent la mobilisation justifiée ,1
19581,"@DominiqueLUNEL @monastonmartin tout le monde lui demande tout et n'importe quoi, c'est normal qu'il parlede lui non ? les #GiletsJaunes ils en appellent à #Macron que je sache non ? c'est ""Macron doit faire çi;faire ça"".... c'est #Macron démission qu'ils beuglent, pas Tartempion Démission ! aterrissez, Madame",1
19570,Convergence des luttes ,1
19577,Contre la répression ... !! ,1
19576,... ,1
19575,Anti-#Linky #Gazpar,1
19617,#ActeXIII #RIC,1
19573,Solidaire,1
19571,CGT,1
10483,"Pensez à bien vous vêtir, chaussures de marche. Un un #GiletJaune.",1
10482,"Visites Surprises des bourgs, villages, communes, villes et capitales régionales.",1
10474,"#GiletsJaunes march in #ChampsElysees, #Paris against #Macron's disastrous &amp; extreme Neoliberal Globalist policies  Vive la France! ",1
10429,"les ""voltigeurs"" ressuscités",1
13343,"La sociologue et fille de #RaymondAron, Dominique Schnapper, nous livre son analyse du mouvement des #GiletsJaunes.",1
13344,#CVR ,1
13242, #cyrilhanouna #Étudiant  via @ouestfrance,1
13347,"#Macron fait peur, incapable de gérer #GiletsJaunes sans répression.",1
13241,Cyril Hanouna. Le Canard Enchaîné dévoile le confortable salaire de l’animateur de TPMP La petite entreprise pas très gilet jaune de Cyril Hanouna #GiletsJaunes #c8tv,1
13231,«La terreur du gouvernement face à son peuple» : l'avocat David Koubbi étrille la loi anticasseurs ...,1
10430,"deux mois après leur lancement, l'Intérieur se mord les doigts, des blessés graves, notamment victimes de #LBD, sont imputables à ces DAR",1
10447,"🎥 ""Les gens sont à bout. Les infirmières se suicident, les forces de l'ordre se suicident, les infirmières arrivent pas à soigner les gens, les vieux meurent parce que personne ne peut s'occuper d'eux."" témoigne Christophe lors de l'#ActeXII des #GiletsJaunes à Châteauroux. ",1
10431,#DAR #GiletsJaunes #MalikOussekine,1
10432,#PPSAntiCasseurs,1
10433,#CanardEnchaîné ,1
11560,Voici ce qui circule sur Facebook...,1
13276,"Je ne crois pas que Macron soit moralisateur, ce sont plutôt les #Giletsjaunes qui se Jean Lassalle. ",1
13162,#IciLondres,1
13342,Refus de la représentation et non-respect de l'État de droit :,1
13341,#ActeXIII #GiletsJaunes #France #Constitution ,1
13340,Même ! le #ConseilEurope le dit.,1
13336,#GiletsJaunes #ActeXII #Acte12 #2fevrier #Republique #Paris ,1
13335,🔴Quelques affiches placardées autour de la Place de la République à l’attention des forces de l’ordre.,1
13327,"Au soir et au lendemain de l'#ActeXII des #GiletsJaunes, interviews de @l_boyard, 18 ans, Président du syndicat lycéen l'Union Nationale Lycéenne/@UNLnational, blessé au pied par un tir de #LBD ou de grenade de désencerclement ",1
13321,y'a pas de train pour aller à #autun ? il est obligé de venir en hélico ?,1
13320,@EmmanuelMacron atterit à #autun en hélico. il arrive de #jupiter ?,1
13111,Vous et vos amis maraboutes par @EmmanuelMacron ,1
13281,@GenParis16BB et plusieurs comités @GenerationsMvt étaient présents à la #manif5fev aux côtés des #syndicats et des #GiletsJaunes à #Paris 😊 #GreveGenerale #5fevrier #GreveGenerale5fevrier #greve5fevrier ,1
13275,Sondage YouGov : 64% des Français soutiennent toujours le mouvement des Gilets Jaunes  via @Le courrier du soir #GiletsJaunes #Sondages #YouGov #France,1
13271,#ActeXII #Acte12 #GiletsJaunes ,1
13270,Le message est clair.,1
19523,".@rougeyronpierre, @massestamberger, @NPolony et @Etienne_Chouard confirment les analyses de l'#UPR et de @UPR_Asselineau.",1
19524,"La politique désastreuse d'E.#Macron vient bien des #GOPÉ, imposées à la",1
19525,🇫🇷 par son appartenance à l'🇪🇺 et à l'€.,1
19526,#GiletsJaunes #Frexit #ActeXIII ,1
13723,@fleurdelune441 @Fils2Psy Souvenez vous en 2017 un candidat aux présidentielle avait annoncé les réformes actuelles.  ,1
13704,"Le président démontre plus d'horizontalité avec le #GrandDebatNational, il lui faudra donner de sérieux gages sur la sincérité. Protection des sources: #Mediapart et respect de notre Constitution: #LoiAntiCasseurs... liberticide?",1
13688,@D_RABIER Quelques dizaines d'abrutis de #GiletsJaunes ne suffiront sans doute pas à gâcher la journée du Président Macron...,1
13408,Et c'est reparti !!!! Le délire télévisuel Macronien à son comble !!! #GrandDebat Électoral mode #Pravda aux frais des #Contribuables #Macron #Autin #GiletsJaunes toujours à 64% d'opinion favorable les #Gilets Macron est à 21% 😉,1
13366,"Adélaïde Jacquin : «Les violences policières non condamnées dans les discours, ni devant les juridictions, créent un clivage énorme entre les manifestants et les forces de l’ordre.» #MediapartLive #GiletsJaunes ",1
13418,"ON NE VEUT PAS QUE LA DIRECTION DES SYNDICATS S'EMPARE DU DÉBAT Pourquoi les Gilets Jaunes soutiennent la grève, mais se méfient des syndicats : ",1
13076,"#GiletsJaunes : des personnalités appellent @agnesbuzyn à ""lever le voile"" sur le nombre de blessés ",1
13110,Vivement les européennes que vous preniez une deculottée et que vous soyez obligé de partir! Mr @NunezLaurent ,1
13038,3.↘️pression sur les agri. Ils ne sont pas de votre avis.,1
18967,interessant sir le site de l ifop a la question sur le frexit les francais y sont defavorzbles comme quoi les gj sont pas la france #GILETSJAUNES,1
13039,4. Prélèvement à la source c'est Hollande,1
12958,@Europe1 Cette dame autoproclamée leader des #GiletsJaunes - au demeurant très volontaire - oublie qu’elle n’a pas plus de légitimité qu’un autre Français.,1
12825,@victoire9595 @larelevedusoir @HRyssen Il faut revenir aux fondamentaux : Pas de leader(s) ! (Et encore moins ces gauchiasses !) #GiletsJaunes,1
12832,📢Conseil aux #GiletsJaunes et à tout citoyen !,1
12833,🖋Lettre-type à adresser à votre député (et aux sénateurs de votre département) pour réclamer la DESTITUTION DE MACRON par la mise en œuvre de l’art. 68 de la Constitution. ,1
12834,À DIFFUSER MASSIVEMENT ⤵️,1
12901,@adonis69005 @dms768 @FoulardsRougesO Ceux qui n'ont pas de cœur ce sont ces casseurs #GiletsJaunes . N'inversez pas les responsabilités.,1
12926,VIDÉO - #GiletsJaunes et nouveau monde : les petites leçons de François Hollande à Emmanuel #Macron  ,1
13109,Vous n'avez vraiment honte de rien,1
13108,@NunezLaurent Vous êtes un menteur en plus d'être un anti-libertés des citoyens,1
13084,Pour les inégalités sociales et la situation économique #MLP ne ferait pas mieux pour plus de 65% des FR ...donc pourquoi les gens voient le #RN comme solution ?J'avoue je ne comprends pas . #Incoherence totale #GiletsJaunes @jfkbismuth,1
13077,Les #GiletsJaunes vont finir par rentrer dans le livre des records pour la pièce la plus longue en subdivision..,1
13075,#media #bfm #Mediapart ,1
18983,"#ITALIE 🇮🇹 Dans la même veine, à propos des #GiletsJaunes et des populismes, Enrico #Letta nous confiait, lors d'une rencontre en décembre, que ""l’épreuve de la réalité donne certainement une chance à l’Europe"". Une discussion à retrouver sur notre site. ",1
13074,🔴 Vidéo de 6min :  ,1
13073,"Mais au juste, qui sont et que sont les journalistes? ",1
13072,"Certains parlent d’un « parti médiatique » tandis que beaucoup d’autres les rejettent en bloc, jusqu’à les malmener sur les manifs des #GiletsJaunes.",1
13051,#LeDrian #Italy #Italia #GiletsJaunes #DiMaio,1
13050,"La #France rappelle son ambassadeur en #Italie suite à des critiques ""sans précédent"" : Ministère des Affaires étrangères",1
13040,5. Les GAFA c'est la pression des #Giletsjaunes,1
16057,Selon vous @MLP_officiel ferait elle mieux que @EmmanuelMacron si elle était présidente de la république?,1
15940,"#giletsjaunes ""contrairement a ses engagements , l'organisateur de la cagnotte #Leetchi de #ChristopheDettinger ""ne fourni pas les devis d'avocats"" et ""demande le versement des fonds sur 1 autre compte que celui annoncé"" en Suisse? Charité bien ordonnée...",1
16053,"#Macron âbime l'#Économie avec des mesures #socialistes, ",1
15372,#GiletsJaunes des voyous qui ont provoqué 11 morts,1
15370,Le conducteur a juste refusé de porter leur gilet !⚠,1
12927,#GILETSJAUNES [Parodie] - Maitre Gims - Laissez passer (Le chômage va baisser) - Seven...     via@YouTube #MAITREGIMS #CHÔMEUR #CHÔMAGE #PRECARITE #MISERE #REVOLTE #RIC #OPPOSITION #GILETSJAUNES #MACRON #GOUVERNEMENT #DROITE #GAUCHE #ELECTIONS #POLITIQUE,1
13025,@FCOUILBAULT1 Curieux aussi que Macron remonte dans les sondages alors que le soutien aux #GiletsJaunes ne se dément pas ,1
13682,Sondage @IfopOpinion @Fiducial @CNEWS @SudRadio ,1
18863,#Macron attendu à #Autun. Les #GiletsJaunes sont présents et les CRS aussi. Pas question de contact avec le Président de la République. C'est chaud!!!!!!#BFMTV,1
13425,Si vous avez des vidéos je prends,1
13426,Partagez 1max svp,1
13756,"@FredMas5 @vindunum ☝️😉 - ""Køn"" c'est mieux. Pour le moment, ça passe au travers des algos … (Me suis inspiré des fachos et/ou #GiletsJaunes, avec leur  orthographe souvent approximative …)",1
13117,"@RMCsport Il parle de ses joueurs j‘espère!le numéro 8 en particulier, qui ne faisait que de rester par terre 🤣Revoyer la faute de bernat à la fin du match, le joueur de villefranche fait 5 roulades #GiletsJaunes 😅",1
13735,"130 000 euros, ça aiguise les appétits  #GiletsJaunes",1
13733,l’appareil syndical veut récupérer les « #GiletsJaunes » ,1
13675,"67% des Français que ""le #GrandDebatNational est justifié car il correspond à un sujet qui intéresse les #GiletsJaunes"", un chiffre stable depuis 3 semaines",1
13036,@WILLEMVANDUVEL @NavySeals93 @GabrielAttal @Elysee 1. Pass culture 500 € ça nourrit pas.,1
13676,Par proximité politique,1
13677,FI : 54%,1
13678,PS : 81%,1
13679,LREM : 74%,1
13680,LR : 64%,1
13681,RN : 52%,1
13424,Tir effectué à dijon le 5/01 vers 17h30,1
13423,Voilà ce que donne 1tir de flashball à bout portant environ 3/4m,1
13485,La révolte des #GiletsJaunes envers #Macron et la lutte de pouvoir entre la justice sociale et le CAC40 résumées en une image.,1
13419,#GreveGenerale5fevrier #GreveGenerale #Greve5fevrier #Rungis #GiletsJaunes @FlyRiderGj ,1
13598,@LesaqueJennifer @LArtichaut_ Je ne défends même pas FI sur le coup. Les #GiletsJaunes c'est pas la propriété de FI,1
13664,@ericbrunet 1/ 65 % des français soutiennent toujours le mouvement des #giletsjaunes,1
13776,#GiletsJaunes #Benalla #BurgerQuiz ,1
13775,"@citoyenpasdupe @Weatherboy_fr @alancelin @_La_fabrique @EditionsAgone @AtelierEditions @Ed_LaDecouverte Une histoire populaire de Robespierre, par Henri Guillemin (Robespierre, politique et mystique, Paris, Utovie).",1
13773,cc : #GiletsJaunes #LaREM #circo4905 ⁦@villedecholet⁩ ,1
13772,La faute à qui donc Mr #Macron ?,1
13771,Elle est bonne celle-là !,1
13767,#convergencedesluttes : la #CGT a perdu son pari ! #GiletsJaunes  ,1
13666,3/vous avez envie de pisser ou vous avez des vers ?,1
13665,2/Rien n'interdit aujourd'hui une entreprise de faire faire 39h payées 39. Rien ! ,1
13705,#Elysée #AssembléeNationale #Sénat #GiletsJaunes ,1
11568,Les listes « gilets jaunes » se multiplient à l’approche des élections européennes #GiletsJaunes @EURACTIV_FR ,1
13037,2.↗️ 90€ prime d'activité c de l'aide sociale et de l'impôt parce que le travail paie pas.,1
13167,L’économie italienne s’effondre. 5 Etoiles dégringole dans les sondages. Et à quoi le leader du parti et vice-premier ministre du gouvernement occupe-t-il son temps? A monter des opérations de communication cheap avec une poignée de #GiletsJaunes de seconde zone. 🤡 ,1
18954,#Sondage  ,1
12113,"Il est le député centriste qui s’oppose à la loi ""anti-casseurs"" : votée aujourd’hui, est-ce vraiment le retour du régime de Vichy ? Il maintient ? Nos libertés sont menacées ? #GiletsJaunes : que faire face aux manifestations qui dégénèrent ? #RTLMatin 7h45 @C_deCourson ",1
